"filename","universe","status","cagr","sharpe","profit_factor","max_drawdown","calmar","train_sharpe","train_cagr","test_sharpe","test_cagr","test_profit_factor","pass_agg","pass_train","pass_test","is_pass","test_gap"
"VnLargeCsPreWcWinsorized.py","VN-LARGE-CAP","SIMULATED",0.107537333741207,0.910557501564171,1.1810282279552,-0.130469236393757,0.824235173844618,0.987193951604989,0.136928013568391,0.81737316176662,0.0679188900244041,1.1501517888312,FALSE,FALSE,FALSE,FALSE,-0.169820789838369
"VnLargeCsCashEarningsWinsorized.py","VN-LARGE-CAP","SIMULATED",0.0314039127320533,0.345631996087865,1.06461592142253,-0.190024351678399,0.16526257005753,0.516524591837661,0.0487986195327907,0.0999664361633934,0.0080589362468324,1.02413142115583,FALSE,FALSE,FALSE,FALSE,-0.416558155674268
"VnLargeCsEarningsWinsorized.py","VN-LARGE-CAP","SIMULATED",0.12887348337879,0.814750086357541,1.177112833949,-0.206003572033518,0.625588586188186,0.850234603572731,0.168979062818751,0.790749282720664,0.0711017355054804,1.14322618586173,FALSE,FALSE,FALSE,FALSE,-0.0594853208520668
"VnLargeCsEarningsRanked.py","VN-LARGE-CAP","SIMULATED",0.12887348337879,0.814750086357541,1.177112833949,-0.206003572033518,0.625588586188186,0.850234603572731,0.168979062818751,0.790749282720664,0.0711017355054804,1.14322618586173,FALSE,FALSE,FALSE,FALSE,-0.0594853208520668
"VnLargeCsPreWcRankedWinsorized.py","VN-LARGE-CAP","SIMULATED",0.107537333741207,0.910557501564171,1.1810282279552,-0.130469236393757,0.824235173844618,0.987193951604989,0.136928013568391,0.81737316176662,0.0679188900244041,1.1501517888312,FALSE,FALSE,FALSE,FALSE,-0.169820789838369
"VnLargeCsPreWcMagnitude.py","VN-LARGE-CAP","SIMULATED",0.0781511732324478,0.62949579348117,1.12112749786758,-0.154298732739157,0.506492644784428,0.602552920672571,0.0828940581312916,0.712010995572033,0.0753474702564587,1.13549331718314,FALSE,FALSE,FALSE,FALSE,0.109458074899461
"VnLargeCsEarningsMagnitude.py","VN-LARGE-CAP","SIMULATED",0.145105204563847,0.843314149169702,1.18097379492618,-0.195041324281282,0.743971592162885,0.950517269608868,0.193974915658831,0.656256718353541,0.0751476598283438,1.12416824152094,FALSE,FALSE,FALSE,FALSE,-0.294260551255327
"VnLargeCsCashEarningsMagnitude.py","VN-LARGE-CAP","SIMULATED",0.0703909584882825,0.628474942557592,1.11581887000384,-0.233863305691681,0.300991890454088,0.738167228182726,0.0823811688808169,0.514157334249155,0.0554997004943112,1.10640160144496,FALSE,FALSE,FALSE,FALSE,-0.22400989393357
"VnLargeCsCompositeMagnitude.py","VN-LARGE-CAP","SIMULATED",0.147008700600624,0.87460215013054,1.17842138899273,-0.143689392436548,1.02310057901121,1.02980205034219,0.196933995701715,0.663656842275227,0.0808826570317966,1.12467703756374,FALSE,FALSE,FALSE,FALSE,-0.366145208066963
"VnMidEmaTrendRide.py","VN-MID-CAP","SIMULATED",0.130014942142993,1.13336036350911,1.30193063017909,-0.0906774086869908,1.43381845626354,1.50135773808422,0.200571820000836,0.316426132628764,0.0321252527699312,1.07129710458963,FALSE,TRUE,FALSE,FALSE,-1.18493160545545
"VnMidMacdTrend.py","VN-MID-CAP","SIMULATED",0.116262685868997,1.15910698736986,1.34980365662133,-0.0830529179174294,1.3998627475459,1.60175361247936,0.190139809309398,0.265181948982109,0.0207520711076976,1.06388998080654,FALSE,FALSE,FALSE,FALSE,-1.33657166349725
"VnMidAdxStrongTrend.py","VN-MID-CAP","SIMULATED",0.16586182447189,1.25366273856479,1.34383201831284,-0.122837865801752,1.35024996883473,1.49832379144987,0.245585139541735,0.742988199832699,0.0860207440133793,1.17399879848561,FALSE,TRUE,FALSE,FALSE,-0.755335591617167
"VnMidAroonBreakout.py","VN-MID-CAP","SIMULATED",0.0971570789467304,0.918379977904159,1.25316938694583,-0.0981898367365873,0.989482029656318,1.29742312289942,0.157600456514158,0.284454910450171,0.0242459447406513,1.06956167567808,FALSE,FALSE,FALSE,FALSE,-1.01296821244925
"VnMidSmartMoneySpike.py","VN-MID-CAP","SIMULATED",0.0293604788278783,0.52184294715877,1.3800714058749,-0.0510364954906619,0.575283991289626,0.659585429644399,0.0446295820434983,0.346092058137049,0.0111217682877622,1.22322835017518,FALSE,FALSE,FALSE,FALSE,-0.31349337150735
"VnMidVolumeAcceleration.py","VN-MID-CAP","SIMULATED",0.133809116520829,1.07555761782135,1.28829000332483,-0.185809523954436,0.720141323611167,1.21053602082094,0.183501079315158,0.761181150225588,0.0748193835552546,1.1694384961284,FALSE,FALSE,FALSE,FALSE,-0.449354870595352
"VnMidObvTrendConfirm.py","VN-MID-CAP","SIMULATED",0.136325680011104,1.08702948829522,1.28283662621231,-0.165696979233088,0.822740889069016,1.34598113252065,0.198840562351218,0.546005925602286,0.0625331655950474,1.12404641889668,FALSE,FALSE,FALSE,FALSE,-0.79997520691836
"VnMidUptrendPullback.py","VN-MID-CAP","SIMULATED",0.0488639600363703,0.598191095812761,1.16150132276522,-0.149230155622211,0.327440253830105,0.516779919372356,0.047880045823363,0.132026022258111,0.00433284016586843,1.06025447959994,FALSE,FALSE,FALSE,FALSE,-0.384753897114246
"VnMidRsiRecoveryTrend.py","VN-MID-CAP","SIMULATED",0.169791871209133,1.3477807111012,1.36857994658868,-0.108063196578795,1.57122754631598,1.69081227540898,0.257855793059666,0.827218638131975,0.0970251225144081,1.19039670910707,FALSE,TRUE,FALSE,FALSE,-0.863593637277003
"VnMidTrendSlopeAccel.py","VN-MID-CAP","SIMULATED",0.123024917370203,1.14058801508741,1.30252560538172,-0.133589482239158,0.920917689830079,1.34303505502002,0.175688272755163,0.783624721196903,0.066819386634724,1.17680960736833,FALSE,FALSE,FALSE,FALSE,-0.559410333823119
"VnMidEpsSurpriseDrift.py","VN-MID-CAP","SIMULATED",0.0340434727052716,0.544672149858439,1.18995296840079,-0.052846189900255,0.644199189551471,0.581786132338153,0.0428364405956385,0.15703883310987,0.00534919055648908,1.08188716960913,FALSE,FALSE,FALSE,FALSE,-0.424747299228283
"VnMidProfitEventTrend.py","VN-MID-CAP","SIMULATED",0.0541159632526962,0.637762744824763,1.19571271803773,-0.118749833092678,0.455714015277863,0.490651472207041,0.0469132039045241,0.298284873913844,0.0107535817826805,1.11565772988934,FALSE,FALSE,FALSE,FALSE,-0.192366598293197
"VnMidCfoSurpriseTrend.py","VN-MID-CAP","SIMULATED",0.0176131670781745,0.313760682804787,1.24145080258472,-0.0531787232179226,0.331207031911349,0.394890987320012,0.0265603177219516,0.112615277906846,0.0036611967124891,1.09008100263493,FALSE,FALSE,FALSE,FALSE,-0.282275709413166
"VnMidRoaQualityTrend.py","VN-MID-CAP","SIMULATED",0.133408199515488,1.17485809348377,1.34414122844145,-0.113254348035672,1.1779521212933,1.35670097580821,0.191066682281936,0.995524698865534,0.0746308231754265,1.2405750810362,FALSE,FALSE,FALSE,FALSE,-0.361176276942676
"VnMidLiquidityTrend.py","VN-MID-CAP","SIMULATED",0.178626088484048,1.28430269237372,1.32802198643113,-0.174232529295948,1.02521664125998,1.51743526020961,0.256832220800676,0.844356817508707,0.111116609111891,1.18763385151598,FALSE,TRUE,FALSE,FALSE,-0.673078442700907
"VnMidDonchianBreakout.py","VN-MID-CAP","SIMULATED",0.0295377787247795,0.434153201754079,1.15210108674925,-0.0842463153355343,0.350612114094088,0.897523683946166,0.068832748527232,-0.435287831608085,-0.019173096131137,0.892363499977374,FALSE,FALSE,FALSE,FALSE,-1.33281151555425
"VnMidBreakoutVolume.py","VN-MID-CAP","SIMULATED",0.157066076062284,1.29436232821518,1.34465400221997,-0.1062946203003,1.47764840419081,1.57702567369865,0.230164021401928,0.695378245883576,0.0788905249433629,1.15703869085578,FALSE,TRUE,FALSE,FALSE,-0.881647427815071
"VnMidVolatilitySqueeze.py","VN-MID-CAP","SIMULATED",0.00747128286572885,0.125607265949231,1.07665782375676,-0.0721935598307063,0.103489603271337,0.371503666917168,0.0256966828918788,-0.376260297323593,-0.013193798335824,0.863267788621107,FALSE,FALSE,FALSE,FALSE,-0.74776396424076
"VnMidAntiChaseGuard.py","VN-MID-CAP","SIMULATED",0.157066076062284,1.29436232821518,1.34465400221997,-0.1062946203003,1.47764840419081,1.57702567369865,0.230164021401928,0.695378245883576,0.0788905249433629,1.15703869085578,FALSE,TRUE,FALSE,FALSE,-0.881647427815071
"VnMidBetaFollower.py","VN-MID-CAP","SIMULATED",0.0166727653021863,0.295742581669882,1.27517470032237,-0.0531787232179226,0.313523234349741,0.413454257809254,0.0279043707404043,0.112993790604093,0.00366914027446419,1.09253944466758,FALSE,FALSE,FALSE,FALSE,-0.300460467205161
"VnLargeRsiRecoveryTrend.py","VN-LARGE-CAP","SIMULATED",0.129052543909064,0.968164441868022,1.29000539238764,-0.137953553522858,0.935478214316134,1.21469440094461,0.204839850067697,0.348843013323085,0.0307703906229984,1.07959529134501,FALSE,TRUE,FALSE,FALSE,-0.865851387621521
"VnLargePullbackMeanReversion.py","VN-LARGE-CAP","SIMULATED",0.0626882338729011,0.564628102496708,1.13847450479011,-0.216441681203343,0.289631061466932,0.291920205657513,0.0390328760071748,-0.336595847934599,-0.00128496764793218,0.93364097108975,FALSE,FALSE,FALSE,FALSE,-0.628516053592112
"VnLargeAdxStrongTrend.py","VN-LARGE-CAP","SIMULATED",0.0963720638205556,0.774601523669892,1.22272570994359,-0.144170691830452,0.668458079768551,0.916866575035257,0.142268525389838,0.398729024552526,0.0330742952258052,1.0899865326106,FALSE,FALSE,FALSE,FALSE,-0.518137550482731
"VnLargeObvTrendConfirm.py","VN-LARGE-CAP","SIMULATED",0.132456361789208,0.889634507492283,1.2324969551445,-0.17756634605168,0.745954200971795,0.969961699791916,0.181589196307905,0.618599199093059,0.0708740440532607,1.14192372051687,FALSE,FALSE,FALSE,FALSE,-0.351362500698858
"VnLargeBollingerSqueezeBreakout.py","VN-LARGE-CAP","SIMULATED",0.00194664179640713,0.0330094025515777,1.04053493959625,-0.115513724024325,0.0168520391220385,0.0658003496790592,0.00493107521986214,-0.14852546609146,-0.00202262999893588,0.955202554496307,FALSE,FALSE,FALSE,FALSE,-0.214325815770519
"VnLargeCciTrend.py","VN-LARGE-CAP","SIMULATED",0.120420584248596,0.986106916616325,1.2689637281319,-0.146230627204695,0.823497693675398,0.999494376012449,0.157444620099947,0.881621487850637,0.0746426091308336,1.19148639339355,FALSE,FALSE,FALSE,FALSE,-0.117872888161812
"VnLargeTrixMomentum.py","VN-LARGE-CAP","SIMULATED",0.0923834111689168,0.894068345827253,1.33567000794436,-0.130729412706311,0.706676556221919,1.11031280991432,0.145570483997912,0.515653320942145,0.0273045255917133,1.1249480407086,FALSE,FALSE,FALSE,FALSE,-0.594659488972179
"VnLargeStochRecovery.py","VN-LARGE-CAP","SIMULATED",0.0743992032124012,0.551100536373514,1.13656718194343,-0.258588147318773,0.287713122134706,0.267056202952509,0.0427152525952152,1.03035977285287,0.0684185990608743,1.23441394926919,FALSE,FALSE,FALSE,FALSE,0.763303569900357
"VnLargeWillrBounce.py","VN-LARGE-CAP","SIMULATED",0.12308128457933,0.808693066183947,1.21531848769332,-0.135291171450143,0.909751044795836,0.948149637156084,0.17648592722563,0.52654747950723,0.0661302254413154,1.11675621018688,FALSE,FALSE,FALSE,FALSE,-0.421602157648854
"VnLargeMfiDivergence.py","VN-LARGE-CAP","SIMULATED",0.133409666888191,1.00734367601981,1.26209580010094,-0.174954011602123,0.762541342526211,1.05353729690759,0.178603830316593,0.65846528838684,0.0659403760382473,1.14378434021698,FALSE,FALSE,FALSE,FALSE,-0.395072008520754
"VnLargeInternallyFundedCapexTrend.py","VN-LARGE-CAP","SIMULATED",-0.00138327125901982,-0.0234426474578627,1.00645458812668,-0.0935903448402002,-0.014780063706004,0.00363756248073011,0.000275665130010871,-0.597048972981367,-0.00242467168778659,0.855727894473273,FALSE,FALSE,FALSE,FALSE,-0.600686535462097
"VnLargeCashFlowMomentumTrend.py","VN-LARGE-CAP","SIMULATED",0.00516607223983279,0.0887878064152072,1.10314651864999,-0.08612887,0.0599807270172336,0.0322798786612841,0.00242982311864592,1.30362549100156,0.00774463068521847,1.73827039787524,FALSE,FALSE,FALSE,FALSE,1.27134561234027
"VnLargeCashEarningsSpreadTrend.py","VN-LARGE-CAP","SIMULATED",0.135463234987078,1.01647317735954,1.32096089371149,-0.15238605227683,0.88894772823501,1.23811760146586,0.206474985470346,0.442645028287835,0.0404340554509686,1.0985458398478,FALSE,TRUE,FALSE,FALSE,-0.79547257317802
"VnLargePreWcCashTrend.py","VN-LARGE-CAP","SIMULATED",0.0218931740394575,0.360393090013951,1.18733872697327,-0.0866642266391695,0.252620658929527,0.377136015875269,0.029430545898395,0.507584548946542,0.00776257750093401,1.10690127457541,FALSE,FALSE,FALSE,FALSE,0.130448533071274
"VnLargeCfoImprovingTrend.py","VN-LARGE-CAP","SIMULATED",0.00910276326530912,0.156849813927067,1.14168228923772,-0.08612887,0.1056877126706,0.0151636807076329,0.00114586136772488,1.08188716302668,0.00510934345042524,5.49670018110305,FALSE,FALSE,FALSE,FALSE,1.06672348231905
"VnLargeCashSpreadFast.py","VN-LARGE-CAP","SIMULATED",0.102005262125237,0.759312111397321,1.22204510750926,-0.145611470400759,0.700530403571865,0.880104247222601,0.144928012427963,0.338100149302389,0.0295905948242645,1.07440627872966,FALSE,FALSE,FALSE,FALSE,-0.542004097920212
"VnLargeCashSpreadLoose.py","VN-LARGE-CAP","SIMULATED",0.138346523373994,0.988692029248218,1.30347341890462,-0.152521711704221,0.907061177239975,1.15524015377519,0.205925448933379,0.588097642721978,0.054314014854391,1.12793171656239,FALSE,FALSE,FALSE,FALSE,-0.567142511053216
"VnLargeCashSpreadSlow.py","VN-LARGE-CAP","SIMULATED",0.127784566883931,0.961109144693308,1.29022223672883,-0.152048124508189,0.840421855227867,1.12640402644204,0.185536735277077,0.398432740787162,0.0357138751208899,1.08965658675946,FALSE,FALSE,FALSE,FALSE,-0.727971285654874
"VnLargeCashSpreadCapex.py","VN-LARGE-CAP","SIMULATED",0.138346523373994,0.988692029248218,1.30347341890462,-0.152521711704221,0.907061177239975,1.15524015377519,0.205925448933379,0.588097642721978,0.054314014854391,1.12793171656239,FALSE,FALSE,FALSE,FALSE,-0.567142511053216
"VnLargeCashSpreadLooseSlow.py","VN-LARGE-CAP","SIMULATED",0.139863000820058,0.995085746004824,1.29008336966633,-0.152371807816448,0.917906027521992,1.07888097286472,0.18776273623589,0.575875366694263,0.0528837361715047,1.12700259991447,FALSE,FALSE,FALSE,FALSE,-0.503005606170458
"VnLargePatSurpriseTrend.py","VN-LARGE-CAP","SIMULATED",0.0177415298743686,0.24535841698561,1.08735154442051,-0.0894973029533962,0.198235357811943,0.0404438378362363,0.00332208242874721,0.542136457069103,0.00544062507284093,1.19578682477831,FALSE,FALSE,FALSE,FALSE,0.501692619232867
"VnLargeCfoSurpriseTrend.py","VN-LARGE-CAP","SIMULATED",0.00474922983004,0.0809032669963495,1.08771332352216,-0.0865191233465341,0.0548922555648544,0.00799418784657879,0.000603663998656412,0.471199767029669,0.00336110267885714,1.1773550542814,FALSE,FALSE,FALSE,FALSE,0.46320557918309
"VnLargeCashConversionInflectionTrend.py","VN-LARGE-CAP","SIMULATED",0.00599637354211624,0.103906965218504,1.12688691305982,-0.08612887,0.0696209475643488,0.00368865373190319,0.000276901602330515,0.967374811615766,0.000965559369264568,22.0705514689828,FALSE,FALSE,FALSE,FALSE,0.963686157883863
"VnLargeRelativeStrengthTrend.py","VN-LARGE-CAP","SIMULATED",0.154854228475285,1.01250633597238,1.29795002156202,-0.137316565973303,1.127717019258,1.1664942128369,0.226718505344101,0.684004587394676,0.081139764725479,1.1633595275382,FALSE,FALSE,FALSE,FALSE,-0.482489625442227
"VnLargeAbnormalVolumeTrend.py","VN-LARGE-CAP","SIMULATED",0.082317539884424,0.585196302106513,1.15951045470942,-0.200510987427071,0.410538798598026,0.587529295437264,0.102147871087218,0.63060446563673,0.0631707592142108,1.13535269645432,FALSE,FALSE,FALSE,FALSE,0.0430751701994654
"VnLargeVolumePullbackTrend.py","VN-LARGE-CAP","SIMULATED",0.107349953126274,0.775390898141366,1.19038319407866,-0.169383261834954,0.633769547018414,0.766529378625091,0.12431965408714,0.427630878542297,0.0404687685784744,1.09412166192053,FALSE,FALSE,FALSE,FALSE,-0.338898500082794
"VnLargeCapexVnIndexFlatten.py","VN-LARGE-CAP","SIMULATED",0.170056296829224,1.12715885930606,1.35442825188057,-0.15399354969067,1.10430792179098,1.35549372408243,0.262733965724673,0.662448039023939,0.0711801283030236,1.1477878843604,FALSE,TRUE,FALSE,FALSE,-0.69304568505849
"VnLargeCapexVnIndexTrendGuard.py","VN-LARGE-CAP","SIMULATED",0.170056296829224,1.12715885930606,1.35442825188057,-0.15399354969067,1.10430792179098,1.35549372408243,0.262733965724673,0.662448039023939,0.0711801283030236,1.1477878843604,FALSE,TRUE,FALSE,FALSE,-0.69304568505849
"VnLargeCapexTailReturnGuard.py","VN-LARGE-CAP","SIMULATED",0.170056296829224,1.12715885930606,1.35442825188057,-0.15399354969067,1.10430792179098,1.35549372408243,0.262733965724673,0.662448039023939,0.0711801283030236,1.1477878843604,FALSE,TRUE,FALSE,FALSE,-0.69304568505849
"VnLargeRsVnIndexFlatten.py","VN-LARGE-CAP","SIMULATED",0.154854228475285,1.01250633597238,1.29795002156202,-0.137316565973303,1.127717019258,1.1664942128369,0.226718505344101,0.684004587394676,0.081139764725479,1.1633595275382,FALSE,FALSE,FALSE,FALSE,-0.482489625442227
"VnLargeRsVnIndexTrendGuard.py","VN-LARGE-CAP","SIMULATED",0.154854228475285,1.01250633597238,1.29795002156202,-0.137316565973303,1.127717019258,1.1664942128369,0.226718505344101,0.684004587394676,0.081139764725479,1.1633595275382,FALSE,FALSE,FALSE,FALSE,-0.482489625442227
"VnLargeRsTailReturnGuard.py","VN-LARGE-CAP","SIMULATED",0.154854228475285,1.01250633597238,1.29795002156202,-0.137316565973303,1.127717019258,1.1664942128369,0.226718505344101,0.684004587394676,0.081139764725479,1.1633595275382,FALSE,FALSE,FALSE,FALSE,-0.482489625442227
"VnLargeProbeVn30Down.py","VN-LARGE-CAP","SIMULATED",0,-1.20426787215683e-17,1.04396143309442,-0.08612887,0,1.16525077830062e-17,2.22044604925031e-16,0,0,0,FALSE,FALSE,FALSE,FALSE,-1.16525077830062e-17
"VnLargeProbeVn30Up.py","VN-LARGE-CAP","SIMULATED",0,-1.20426787215683e-17,1.04396143309442,-0.08612887,0,1.16525077830062e-17,2.22044604925031e-16,0,0,0,FALSE,FALSE,FALSE,FALSE,-1.16525077830062e-17
"VnLargeCapexDownFlatten.py","VN-LARGE-CAP","SIMULATED",0.172729452575374,1.15656221363035,1.36303027603862,-0.153760104108426,1.12336976861337,1.39762421417685,0.267996917734262,0.662509559009096,0.0712131424445006,1.14782793268568,FALSE,TRUE,FALSE,FALSE,-0.73511465516775
"VnLargeCapexVolSpike.py","VN-LARGE-CAP","SIMULATED",0.104627321934827,0.824396638294242,1.24228312496006,-0.157854884050623,0.662806998740758,0.89051928993909,0.139499515633875,0.734968042431798,0.0598010199132053,1.15380860719413,FALSE,FALSE,FALSE,FALSE,-0.155551247507291
"VnLargeCapexTailZscore.py","VN-LARGE-CAP","SIMULATED",0.15906376226528,1.0661460435333,1.33118772140205,-0.157595219697946,1.00931844613777,1.289564816084,0.244429044974728,0.608137364040422,0.065135955386975,1.13725667929219,FALSE,TRUE,FALSE,FALSE,-0.681427452043576
"VnLargeRsDownFlatten.py","VN-LARGE-CAP","SIMULATED",0.154854228475285,1.01250633597238,1.29795002156202,-0.137316565973303,1.127717019258,1.1664942128369,0.226718505344101,0.684004587394676,0.081139764725479,1.1633595275382,FALSE,FALSE,FALSE,FALSE,-0.482489625442227
"VnLargeRsVolSpike.py","VN-LARGE-CAP","SIMULATED",0.0982511230302958,0.747983333455583,1.2166738887399,-0.15243776147297,0.644532706858681,0.814058672694589,0.132506053359322,0.761670930140768,0.0669938150746872,1.17128371077368,FALSE,FALSE,FALSE,FALSE,-0.0523877425538204
"VnLargeRsTailZscore.py","VN-LARGE-CAP","SIMULATED",0.154341617676056,1.00684146916802,1.29903272201657,-0.136838268731519,1.12791267461701,1.17637332902972,0.228712704071405,0.631385970734529,0.074846058854285,1.15092443449854,FALSE,FALSE,FALSE,FALSE,-0.544987358295188
"VnLargeCsShortTermRefinance.py","VN-LARGE-CAP","SIMULATED",0.00669851433228041,0.060377197166434,1.01917672281844,-0.190743233512904,0.0351179657012166,0.271032017801254,0.0325447465072775,-0.37419766543136,-0.0318002888867074,0.94499260157357,FALSE,FALSE,FALSE,FALSE,-0.645229683232614
"VnLargeCsNetLiquidBuffer.py","VN-LARGE-CAP","SIMULATED",-0.0589401411258199,-0.503486685093466,0.929958470713852,-0.275839335333261,-0.213675620463617,-0.495851813092504,-0.0645428111657076,-0.538464826557853,-0.0466129256389617,0.919665368338109,FALSE,FALSE,FALSE,FALSE,-0.0426130134653498
"VnLargeCsInternallyFundedCapex.py","VN-LARGE-CAP","SIMULATED",-0.0647145454436651,-0.520063598163249,0.925614783734082,-0.317622414762424,-0.203746783714451,-0.266687472362485,-0.035495554472711,-1.23717845315537,-0.104833000497249,0.820314483613743,FALSE,FALSE,FALSE,FALSE,-0.97049098079289
"VnLargeCsAssetGrowthNeutral.py","VN-LARGE-CAP","SIMULATED",-0.0233696466803005,-0.236918707037477,0.971703821925852,-0.251649129509991,-0.092865994512728,-0.390974839322296,-0.0417541078275612,-0.606995981461054,-0.0483833662152755,0.899703938305053,FALSE,FALSE,FALSE,FALSE,-0.216021142138758
"VnLargeCsNetPayoutPersistence.py","VN-LARGE-CAP","SIMULATED",0.0891188226363713,0.73939069746749,1.14216192607579,-0.175980897780048,0.506411910383882,0.747198866121341,0.106506711276348,0.132821252195271,0.0105462884022396,1.02862687308807,FALSE,FALSE,FALSE,FALSE,-0.61437761392607
"VnLargeCsAntiDilution.py","VN-LARGE-CAP","SIMULATED",-0.0142834796644096,-0.130913670172674,0.986741410776652,-0.21099914180277,-0.0676944917515032,0.321450859234746,0.0369041621283859,-1.05842585969093,-0.0821816923400259,0.843355488235875,FALSE,FALSE,FALSE,FALSE,-1.37987671892567
"VnLargeCsEarnedToContributed.py","VN-LARGE-CAP","SIMULATED",-0.0608689327607749,-0.808417106899068,0.880683410843423,-0.334568409351903,-0.181932696151746,-0.749659695436438,-0.0603014327413749,-0.900894253320631,-0.0561132571973022,0.866894618675035,FALSE,FALSE,FALSE,FALSE,-0.151234557884192
"VnLargeCsFcfCoveredDividend.py","VN-LARGE-CAP","SIMULATED",0.213768788209839,1.1089669175639,1.20988428773409,-0.317404342898224,0.673490432604793,1.14541274094498,0.275067654815728,1.07524413652652,0.130065190188029,1.20270138353546,FALSE,FALSE,FALSE,FALSE,-0.0701686044184597
"VnLargeCsShareholderYield.py","VN-LARGE-CAP","SIMULATED",0.052482270031093,0.482122524809658,1.09695145976695,-0.139077650968878,0.377359479866824,0.72044991610395,0.0897516636624325,0.0509129193264364,0.00368658515058295,1.01466701394874,FALSE,FALSE,FALSE,FALSE,-0.669536996777513
"VnLargeCsCfoSurprise.py","VN-LARGE-CAP","SIMULATED",0.0106968704052841,0.12725831939535,1.03174133637201,-0.156208445707118,0.0684781821929888,-0.0623909554432998,-0.00566848065950898,-1.63358641807851,-0.0574549935496588,0.685153363507618,FALSE,FALSE,FALSE,FALSE,-1.57119546263521
"VnLargeCsCashConversionInflection.py","VN-LARGE-CAP","SIMULATED",-0.0428788943020243,-0.554970403677389,0.922915576725663,-0.273200277272598,-0.156950405504468,-0.863909820674267,-0.0688018992079724,-1.19637790463683,-0.0544242790324094,0.820155536271125,FALSE,FALSE,FALSE,FALSE,-0.332468083962561
"VnLargeCsCashConfirmedPatSurprise.py","VN-LARGE-CAP","SIMULATED",-0.00580738277002824,-0.0664171803115813,0.994656915641618,-0.213323481932732,-0.0272233638668633,0.141974087931954,0.0135441284210018,-0.571113885403622,-0.0204273956859014,0.878906931111591,FALSE,FALSE,FALSE,FALSE,-0.713087973335577
"VnMidCsShortTermRefinance.py","VN-MID-CAP","SIMULATED",-0.00890948435518402,-0.156549155321723,0.979802383069756,-0.138365906805744,-0.064390748854253,-0.065968368619379,-0.00408957140872079,-0.263347881767866,-0.0122576361429019,0.962168482747416,FALSE,FALSE,FALSE,FALSE,-0.197379513148487
"VnMidCsNetLiquidBuffer.py","VN-MID-CAP","SIMULATED",0.00345641318104661,0.0577347614984977,1.01456188356192,-0.145954676719496,0.0236814143863692,-0.0320093955418406,-0.00218544788114639,0.367298226056275,0.0168040358319863,1.06599506234717,FALSE,FALSE,FALSE,FALSE,0.399307621598115
"VnMidCsCashConversionInflection.py","VN-MID-CAP","SIMULATED",-0.0216929052359487,-0.407744119990053,0.939307962933593,-0.123646793730592,-0.175442521243526,-0.486039600601088,-0.0267586786605425,-1.04939651658255,-0.0415189423831382,0.842072782623319,FALSE,FALSE,FALSE,FALSE,-0.563356915981466
"VnMidCsCfoSurprise.py","VN-MID-CAP","SIMULATED",-0.00930168290541689,-0.16332421817005,0.975787959042181,-0.0963710554151846,-0.0965194670251038,-0.0173471930224342,-0.000935750841015381,-1.21784153409437,-0.0431001155427613,0.751036970425937,FALSE,FALSE,FALSE,FALSE,-1.20049434107194
"VnMidCsCashConfirmedPatSurprise.py","VN-MID-CAP","SIMULATED",-0.00773032265408269,-0.147146564707692,0.977343780650854,-0.137371046495212,-0.0562733039548902,-0.0733123328581216,-0.00419654613901244,-0.0542022453798216,-0.00150798445684919,0.990556104311496,FALSE,FALSE,FALSE,FALSE,0.0191100874783
"VnMidCsInternallyFundedCapex.py","VN-MID-CAP","SIMULATED",-0.0744729718257222,-0.994525561343178,0.852134064371553,-0.348579399807406,-0.213647082606303,-0.659982092596037,-0.0508960312786988,-1.72514116931071,-0.103416741115783,0.758202855748869,FALSE,FALSE,FALSE,FALSE,-1.06515907671467
"VnMidCsAssetGrowthNeutral.py","VN-MID-CAP","SIMULATED",0.0526144436645704,0.735231829028438,1.13441436136589,-0.150675986666248,0.34918930898235,1.14999888452949,0.089370449089796,0.473230851947939,0.0228121332090299,1.08544783984584,FALSE,FALSE,FALSE,FALSE,-0.676768032581552
"VnMidCsNetPayoutPersistence.py","VN-MID-CAP","SIMULATED",0.0920210917115274,1.38137558194807,1.26837078107959,-0.0594281515539329,1.54844277171345,1.64619379449233,0.115309136584392,-0.113092778441911,-0.00588582473596044,0.986962814632239,FALSE,FALSE,FALSE,FALSE,-1.75928657293424
"VnMidCsEarnedToContributed.py","VN-MID-CAP","SIMULATED",-0.00218529189139938,-0.0385164161256614,0.99831669157148,-0.140944305387037,-0.0155046483459051,0.241207352942002,0.0152846646364919,-0.630444289091962,-0.0256103192691621,0.910929648809015,FALSE,FALSE,FALSE,FALSE,-0.871651642033964
"VnMidCsFcfCoveredDividend.py","VN-MID-CAP","SIMULATED",0.100606657758064,1.13194670625681,1.20683165695708,-0.189400395929039,0.531185044593181,1.75741704085754,0.159595621860378,0.357087176907561,0.0254883950540858,1.0611499443856,FALSE,FALSE,FALSE,FALSE,-1.40032986394998
"VnMidCsShareholderYield.py","VN-MID-CAP","SIMULATED",0.00548211255856867,0.0842195784424127,1.01977905386445,-0.183122652118218,0.0299368346576789,0.332504666197472,0.024736640524472,-0.419802120464049,-0.0179732100723932,0.938988813586897,FALSE,FALSE,FALSE,FALSE,-0.752306786661521
